Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
identity/7/AD,7.858496030093515e-6,7.785003932645751e-6,7.931516906878675e-6,2.606049529954597e-7,2.1457261294388669e-7,3.1744423730642823e-7
identity/7/AD-diffs,1.8978640248277303e-8,1.8543509084827808e-8,1.995539281250724e-8,2.0294425526252102e-9,1.1465011183693126e-9,3.6274836852299005e-9
identity/7/STower,1.908327000366781e-6,1.885972989206927e-6,1.9392344960234766e-6,9.168624020151253e-8,7.475973137679205e-8,1.2064136235678242e-7
identity/8/AD,9.066092080047662e-6,8.901924359264922e-6,9.306291022744254e-6,6.490341774952331e-7,4.421982048908354e-7,1.0244308944844517e-6
identity/8/AD-diffs,1.957856585701582e-8,1.928964192162562e-8,1.999526689465324e-8,1.1454387527590117e-9,8.345213329338798e-10,1.7651989740811417e-9
identity/8/STower,1.967125746145513e-6,1.928159533190088e-6,2.0153275575147147e-6,1.4581233484668e-7,1.1077109331190432e-7,2.248338870603133e-7
identity/9/AD,1.0174050026396806e-5,9.99624955910837e-6,1.0641625404663722e-5,1.0038255948165954e-6,4.7150791854237085e-7,1.7381936198341498e-6
identity/9/AD-diffs,1.9212133665005285e-8,1.8842669010766066e-8,2.001373924182225e-8,1.6820522734669116e-9,9.30531683868495e-10,3.287766650259053e-9
identity/9/STower,1.9860760447335215e-6,1.9448368338920545e-6,2.032008227667015e-6,1.5077110516788088e-7,1.2233968977877666e-7,2.0527384353392142e-7
identity/10/AD,1.0860432245444098e-5,1.0708094207378713e-5,1.1136879866800724e-5,6.832886401853217e-7,4.150652288501806e-7,1.1505431915241913e-6
identity/10/AD-diffs,1.8243549944155462e-8,1.8021094469818544e-8,1.863760773092604e-8,9.35488618239365e-10,5.959515252074067e-10,1.6815113214675398e-9
identity/10/STower,1.8994905513909397e-6,1.8702659313714814e-6,1.9401775542507105e-6,1.1731541139845729e-7,7.368137607750469e-8,1.6682024092793963e-7
exp x/0/AD,7.962540549239617e-7,7.707631399733193e-7,8.48649190822777e-7,1.201280410101026e-7,5.639701431052753e-8,2.2223555448960895e-7
exp x/0/AD-diffs,2.9833341169090785e-8,2.927945457014072e-8,3.106847302506599e-8,2.659141670459994e-9,1.5043735912068223e-9,4.635453269379666e-9
exp x/0/STower,9.835085889411114e-7,9.680900342794247e-7,1.0046482343929256e-6,6.32872143019354e-8,4.79907016064513e-8,9.326976124552832e-8
exp x/1/AD,1.906054022019836e-6,1.8846991185961097e-6,1.935174623603952e-6,8.665972058112949e-8,6.412878641927343e-8,1.1829593785433129e-7
exp x/1/AD-diffs,1.4303035160782876e-7,1.4175031482413173e-7,1.4484607495184438e-7,5.289464553537111e-9,4.15814022164385e-9,6.63787894625495e-9
exp x/1/STower,2.1402013276414328e-6,2.1057868713980874e-6,2.209611928734823e-6,1.619963350221763e-7,1.031221244054779e-7,2.590664260692703e-7
exp x/2/AD,3.8748077151373784e-6,3.810724070275165e-6,3.997732024942116e-6,2.872443049125277e-7,1.8201198672775904e-7,5.03806057564697e-7
exp x/2/AD-diffs,2.9025576998817946e-7,2.841541379475224e-7,3.00632801604542e-7,2.5555674604705026e-8,1.703706665854929e-8,3.503140463151112e-8
exp x/2/STower,3.368464301764331e-6,3.319446506147267e-6,3.4728051866110762e-6,2.37388932931319e-7,1.4554862527140356e-7,3.998101901292154e-7
exp x/3/AD,6.074529893830493e-6,5.9911536993531655e-6,6.185614873925035e-6,3.399121425268884e-7,2.5942911624159366e-7,4.6198004854013997e-7
exp x/3/AD-diffs,4.1466690934591344e-7,4.1042907025213065e-7,4.202486999807299e-7,1.677261075084395e-8,1.3062912517043015e-8,2.164815889286701e-8
exp x/3/STower,4.590607724877242e-6,4.523450432344869e-6,4.685241800815432e-6,2.744544141392796e-7,1.959715723306755e-7,4.135868776382304e-7
exp x/4/AD,9.074786049218465e-6,8.837727931690696e-6,9.349050661996216e-6,8.673070283438505e-7,7.200226331677114e-7,1.0755904135975065e-6
exp x/4/AD-diffs,5.683017532289912e-7,5.588894729012364e-7,5.793331744220414e-7,3.3540857697570576e-8,2.7104286355537015e-8,4.462468231054684e-8
exp x/4/STower,6.1561527258702535e-6,6.051702379065168e-6,6.272956372281745e-6,3.8359449352941735e-7,2.890070059263495e-7,5.345586318218313e-7
exp x/5/AD,1.2521232440194883e-5,1.211422457769825e-5,1.3073215401574713e-5,1.6863981691870313e-6,1.3894843474855469e-6,2.329347966259442e-6
exp x/5/AD-diffs,6.749053624180912e-7,6.596890378033007e-7,7.056591731438773e-7,7.000807060787678e-8,4.6438999189768076e-8,1.081451938195548e-7
exp x/5/STower,7.917645189907975e-6,7.794290342048787e-6,8.100454889337968e-6,4.997028947564377e-7,3.778856851469802e-7,7.348203458946429e-7
exp x/6/AD,1.5872429417306296e-5,1.5535515850675526e-5,1.6292016638089238e-5,1.3056991252719719e-6,1.078203452355369e-6,1.640242448034052e-6
exp x/6/AD-diffs,7.936068740926054e-7,7.811822989174664e-7,8.308773960605914e-7,7.056167431218412e-8,2.7227779996565328e-8,1.279538853425025e-7
exp x/6/STower,9.235254052538737e-6,9.089743021435124e-6,9.443969307100408e-6,5.955312582212312e-7,4.54781224109296e-7,8.508436271747525e-7
exp x/7/AD,1.8287012690195475e-5,1.7985368713343926e-5,1.8753764656363095e-5,1.264235729315411e-6,8.02172337150565e-7,2.1191916994842267e-6
exp x/7/AD-diffs,8.958750439792681e-7,8.820430426735479e-7,9.160827049907094e-7,5.6185601006522504e-8,4.2854969522576886e-8,7.365353568500415e-8
exp x/7/STower,1.1542430104484257e-5,1.1139324793638493e-5,1.1996327902492753e-5,1.3788100375032878e-6,1.1277300890530611e-6,1.9048435207397506e-6
exp x/8/AD,2.606790794235724e-5,2.5234242528013405e-5,2.7336885240295568e-5,3.5142699522303208e-6,2.4491967943219397e-6,6.131864320062101e-6
exp x/8/AD-diffs,1.0296970268723767e-6,1.0188709314584812e-6,1.0430784337244692e-6,3.901366960725937e-8,3.234917270868098e-8,5.531480557352454e-8
exp x/8/STower,1.279159243742246e-5,1.2579015776032581e-5,1.3079118753316457e-5,8.835513319817787e-7,6.14041801199973e-7,1.3622064578287615e-6
exp x/9/AD,2.947548659184929e-5,2.897005374418653e-5,3.0024782481200276e-5,1.7550191048524446e-6,1.5062042890074677e-6,2.1408655761861827e-6
exp x/9/AD-diffs,1.1573910333040957e-6,1.1346229525667018e-6,1.206618796823519e-6,1.024868698751526e-7,5.934090625654005e-8,1.834427001655865e-7
exp x/9/STower,1.428911638717054e-5,1.4055353501295302e-5,1.4788347530685109e-5,1.029107845743084e-6,5.439854055163293e-7,1.7469428174250597e-6
exp x/10/AD,3.346371400108379e-5,3.285733470932213e-5,3.427337028337357e-5,2.346351842428352e-6,1.8264376422571882e-6,3.2464582313058983e-6
exp x/10/AD-diffs,1.2611187972518642e-6,1.242810077846099e-6,1.29911767698466e-6,8.431525645937613e-8,5.523412010379456e-8,1.3956447752471044e-7
exp x/10/STower,1.685879237383384e-5,1.650259299574043e-5,1.714687422775632e-5,1.1501559480905198e-6,9.573529608465361e-7,1.42675156296466e-6
"sin x * exp y^2/[0,1]/AD",1.0282488758024705e-5,9.856187308583203e-6,1.148727469742198e-5,2.128727461150058e-6,8.92092018864666e-7,4.362051659833626e-6
"sin x * exp y^2/[0,1]/STower",6.8289780656823305e-6,6.719113315978973e-6,6.952045297121544e-6,3.928601654318205e-7,3.087702169152273e-7,5.356192137750984e-7
"sin x * exp y^2/[2,0]/AD",1.651529666445408e-5,1.625633171627432e-5,1.679252023495304e-5,9.551166485085694e-7,7.828038309210843e-7,1.219478987358535e-6
"sin x * exp y^2/[2,0]/STower",1.1868414905898913e-5,1.1615055155668545e-5,1.2223626888931207e-5,9.559195265374078e-7,6.618036388911605e-7,1.3619803396948946e-6
"sin x * exp y^2/[2,1]/AD",2.80248296518717e-5,2.7756823053781606e-5,2.863544746496003e-5,1.2369848447597433e-6,7.380334390316519e-7,2.2080978832048872e-6
"sin x * exp y^2/[2,1]/STower",1.8324234399756938e-5,1.803562004132353e-5,1.879228388474953e-5,1.259163058672312e-6,9.246716028717105e-7,1.8570176680705188e-6
"sin x * exp y^2/[2,2]/AD",3.978194890013216e-5,3.939500965844978e-5,4.05708937276825e-5,1.8107991593637353e-6,1.0884009144321223e-6,3.3836148008943884e-6
"sin x * exp y^2/[2,2]/STower",2.340514483098569e-5,2.307006863838792e-5,2.4040943909711295e-5,1.5060127822749264e-6,1.1640133960313606e-6,2.1510838689850756e-6
"sin x * exp y^2/[3,2]/AD",5.591463151226728e-5,5.490456599263975e-5,5.720612807212613e-5,3.608411811326148e-6,2.9703941052586852e-6,4.424941623859059e-6
"sin x * exp y^2/[3,2]/STower",3.099119648632777e-5,3.0384168893419475e-5,3.160448187955624e-5,2.0850779665433124e-6,1.7099845614810863e-6,2.562697934811383e-6
"sin x * exp y^2/[4,2]/AD",7.46017004756418e-5,7.355532604454168e-5,7.619502875262133e-5,4.1356413297010106e-6,3.279819146627023e-6,5.3232074347486515e-6
"sin x * exp y^2/[4,2]/STower",3.592243745687988e-5,3.538551660102066e-5,3.669485334919061e-5,2.3659436719267644e-6,1.698198512730996e-6,3.5762282498571834e-6
